benchmark_environment,benchmark_source,trial_json,scenario,planner,method,success,execution_time_s,controller_action_time_s,physical_settle_time_s,traveled_distance_m,final_position_error_m,final_yaw_error_rad,mean_cross_track_error_m,max_cross_track_error_m,tracking_rmse_m,tracking_max_error_m,collision_monitor_interventions,planned_footprint_collision_sample_count,raw_path_sha256,selected_path_sha256
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfnastar_pstmo.json,southwest_northeast_weave,NavFnAStar,pstmo,True,70.494,69.24000000000001,1.2539999999999907,14.166761947661255,0.042545908322954955,0.07934900085398532,,,0.026203455936930752,0.07652961525650166,0,0,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,63d664522c3130766636897663cee5692c1468167fac930b5ffe03b30d689be9
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfndijkstra_raw.json,southwest_northeast_weave,NavFnDijkstra,raw,True,69.792,68.51100000000001,1.2809999999999917,14.138197660683847,0.03955699593699394,0.07289015254359621,,,0.02449124339488438,0.0633877507807648,0,0,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfndijkstra_simple.json,southwest_northeast_weave,NavFnDijkstra,simple,True,67.92,66.699,1.2210000000000036,14.122054885515713,0.03984660708243757,0.054348433761231774,,,0.025075384651142087,0.062339949046782576,0,0,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337,95124b187648f18a6f6b0f2d4b7ddfaa6c1045e16257153699bff2ff3ab0e70e
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfndijkstra_savitzky_golay.json,southwest_northeast_weave,NavFnDijkstra,savitzky_golay,True,69.093,67.77000000000001,1.3229999999999933,14.12200133755504,0.04975597927862193,0.0818033175820776,,,0.02373593424678293,0.06041592938885609,0,0,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337,94050d1c7be21484b44ae93f553e17881bcc41f4f9e3934f97a3720f7c11d4e1
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfndijkstra_constrained.json,southwest_northeast_weave,NavFnDijkstra,constrained,True,69.483,68.202,1.281000000000006,14.138644738842107,0.04034119330069432,0.07923227804414712,,,0.024632998202424983,0.06490790749893545,0,0,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337,d90cfbfda6c1f5ebb6d3267a5aabe6c1e4622315f3d02baf58bb019f0a8b3c52
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_navfndijkstra_pstmo.json,southwest_northeast_weave,NavFnDijkstra,pstmo,True,65.058,63.657000000000004,1.4010000000000034,13.997995747115423,0.04896874596413449,0.10258448956240385,,,0.02802829446716368,0.06888718029535046,0,0,e30d968aa220e217e36151f98a35c57ea4dfbef5efee5a4b34cf07383b972337,53f278cbeb7b6db45061bd21d596ff7f47d0a91a34c016b0dc96ae905b83bc42
narrow_aisles,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/narrow_aisles/southwest_northeast_weave_raw.json,southwest_northeast_weave,ThetaStar,raw,True,69.366,68.436,0.9299999999999926,14.016378760894868,0.032659540835379315,0.004149733435984016,,,0.03245354502628855,0.08046792542915204,0,0,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c
narrow_aisles,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/narrow_aisles/southwest_northeast_weave_simple.json,southwest_northeast_weave,ThetaStar,simple,True,66.39,65.172,1.2180000000000035,13.96486309198303,0.027984217609417536,0.049512925716146516,,,0.03269117409497295,0.06548325352646171,0,0,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,2263387477f4068d7f068dbb2fca6772a61fed5d6d92991eb821c0c9b033c55e
narrow_aisles,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/narrow_aisles/southwest_northeast_weave_savitzky_golay.json,southwest_northeast_weave,ThetaStar,savitzky_golay,True,69.20700000000001,67.866,1.3410000000000082,14.003212900767982,0.04111516871570755,0.09001280713712867,,,0.031433101714753664,0.07574028719105703,0,0,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,80183215c103e1cbe0b6156a0d3eb14094000393072827b86819708a74136658
narrow_aisles,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/narrow_aisles/southwest_northeast_weave_constrained.json,southwest_northeast_weave,ThetaStar,constrained,True,68.388,67.146,1.2420000000000044,14.027491160473858,0.0309789388751896,0.06265759170406549,,,0.031643093969577374,0.06778708649870312,0,0,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,78d5c5feefb070ab7d1be14d2fa123b8e7874c1cc56857fd4a66ff289360b646
narrow_aisles,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/narrow_aisles/southwest_northeast_weave_pstmo.json,southwest_northeast_weave,ThetaStar,pstmo,True,66.543,65.238,1.3050000000000068,13.91464935819685,0.04180329922472214,0.07912672852333369,,,0.029776117684524858,0.05411267088695189,0,0,c43474303408407dc14f1f754b0202543c51744c234848de10d70d816f0f643c,eb536f5ee529dfd41df49aacd6184649dedd76a701ba16174c046a60cb18de39
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smac2d_raw.json,southwest_northeast_weave,Smac2D,raw,True,71.89200000000001,70.524,1.3680000000000092,14.208885079772388,0.03952986087893008,0.10130437312752483,,,0.027839586713103267,0.08487053342814092,0,0,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smac2d_simple.json,southwest_northeast_weave,Smac2D,simple,True,68.562,67.224,1.3379999999999939,14.113490680979632,0.044553859973968456,0.0869405474397712,,,0.031884393325203,0.08840253596210162,0,0,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964,6a5a0e5f6c77f2cbd4146a25f9d69849c6b5eeeff9d7e1ae253905157e20b243
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smac2d_savitzky_golay.json,southwest_northeast_weave,Smac2D,savitzky_golay,True,71.16900000000001,69.822,1.3470000000000084,14.185982781984652,0.03708000135083045,0.07897001441425655,,,0.028984086162910865,0.08860399811248068,0,0,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964,96e4732212637c85772b2d82c3a184a564b3afac3d3e00dd3d9216134b15ae2d
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smac2d_constrained.json,southwest_northeast_weave,Smac2D,constrained,True,72.96300000000001,71.673,1.2900000000000063,14.263288817815058,0.04217325416805884,0.08763027948843938,,,0.03164505508317954,0.07616469801022885,0,0,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964,44ad1ff1c080af8d82da6b706d3e0f77812859b596eab3919f0f395a0ff1627a
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smac2d_pstmo.json,southwest_northeast_weave,Smac2D,pstmo,True,65.409,64.188,1.2210000000000036,13.978767441648277,0.04562466234904076,0.07734035128690031,,,0.029122766431644072,0.09069692861128198,0,0,d05e4c46b3105eee9503e2302070d8bbe213137980bdeb488be4e91ca8662964,936cd1f115e2800296b5ac4ab96117185f36c2f9d25ec75bb06e6bfd7bcf197e
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smachybrid_raw.json,southwest_northeast_weave,SmacHybrid,raw,True,64.69500000000001,63.288000000000004,1.4070000000000036,14.133046506890437,0.027692562255958987,0.09825458730059378,,,0.03156171082163092,0.06921528973855816,0,0,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smachybrid_simple.json,southwest_northeast_weave,SmacHybrid,simple,True,61.617000000000004,60.294000000000004,1.3230000000000004,14.033011046969678,0.03663687604157852,0.07424478286658343,,,0.029786149259397775,0.06159680746113541,0,0,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,023419d191c082004261418c4531cd6cf4f73bc3fa7dcf5431f187bb8f4e4257
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smachybrid_savitzky_golay.json,southwest_northeast_weave,SmacHybrid,savitzky_golay,True,63.504000000000005,62.24100000000001,1.2629999999999981,14.116625077366674,0.03612735793606994,0.07604869609192688,,,0.03259497143203524,0.06951916109094977,0,0,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,e7fa67532d726bc479bd476163b18b72dfee89d263d76a3e482d775d01d025c9
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smachybrid_constrained.json,southwest_northeast_weave,SmacHybrid,constrained,True,63.816,62.484,1.3320000000000007,14.133808265000077,0.046491783838218684,0.0867919580214972,,,0.032692171312862665,0.06266276434669392,0,0,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,49ec01b38458c6993ff16d6af0929e8fa0eaa9fd4b58a90711c7c3fd5abb4ef2
narrow_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/narrow_aisles/southwest_northeast_weave_smachybrid_pstmo.json,southwest_northeast_weave,SmacHybrid,pstmo,True,62.154,60.834,1.3200000000000003,14.064970448305226,0.0230647089069528,0.07661950501561798,,,0.030355442667902462,0.07813023636546386,0,0,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,a484831beb20d6e340fbd27f9543f033508df10c69db456f923e52383b6d913c
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfnastar_raw.json,office_long_diagonal,NavFnAStar,raw,True,72.96300000000001,71.628,1.335000000000008,12.718892855551427,0.04699482500681444,0.08820681666931762,,,0.01784815752215916,0.07826259999423767,0,0,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfnastar_simple.json,office_long_diagonal,NavFnAStar,simple,True,69.381,68.08200000000001,1.2989999999999924,12.689202936306776,0.04717556726804096,0.07503736307348341,,,0.01824025434827892,0.056054344375371774,0,0,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,1b88cbe7d025cf6b0d23a0de8dc32af3cc172bee28340e945ef81ab6bd599837
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfnastar_savitzky_golay.json,office_long_diagonal,NavFnAStar,savitzky_golay,True,72.561,71.271,1.2900000000000063,12.729604351329979,0.04858004429117323,0.06522794010664135,,,0.017911062435219206,0.06950491111633765,0,0,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,5e793667e98519ef28b287ec0c76af37090302ac74d1dd67a271f156d9d13103
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfnastar_constrained.json,office_long_diagonal,NavFnAStar,constrained,True,74.46600000000001,73.203,1.2630000000000052,12.709560150847933,0.050759374254423395,0.07324350104169552,,,0.01963412221801591,0.08044502811047168,0,0,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,ff4e3b47e1bfb2bbc006f77d5c9af58143773498974bfeabbd0f939cda1e451d
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfnastar_pstmo.json,office_long_diagonal,NavFnAStar,pstmo,True,60.993,59.745000000000005,1.2479999999999976,12.615471550488566,0.05255570000196047,0.07155946889110021,,,0.021196426732938527,0.057742606016135796,0,0,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,235d3b077e3c56e094fe9db9a243573bbba0d70fff6b0b31708acfd7747ab7d1
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfndijkstra_raw.json,office_long_diagonal,NavFnDijkstra,raw,True,69.20700000000001,67.866,1.3410000000000082,12.602068762222894,0.05422078191269299,0.07066036566232359,,,0.02127240061600713,0.08433800244414767,0,0,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfndijkstra_simple.json,office_long_diagonal,NavFnDijkstra,simple,True,69.51,68.253,1.257000000000005,12.600740650107198,0.04857151640119408,0.07030617286269669,,,0.01916866715016888,0.07549592221073208,0,0,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,9265ddd97db775da8fb2bf26e8a9c7841aff8edf6fee90588f472d04f13fd164
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfndijkstra_savitzky_golay.json,office_long_diagonal,NavFnDijkstra,savitzky_golay,True,70.974,69.65400000000001,1.3199999999999932,12.603562779751583,0.05092367188270236,0.08474323775406967,,,0.019866869557011866,0.08236486777099482,0,0,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,30557fd79f1c80b9b48a7c68dc629d66dc23a9af5fec76cd04fc3dbc7f5a9344
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfndijkstra_constrained.json,office_long_diagonal,NavFnDijkstra,constrained,True,69.156,67.971,1.1850000000000023,12.595829758460777,0.05169941117810085,0.06363284417215731,,,0.023425601163057086,0.08111145947566603,0,0,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,984a3bdb08cd7fe0bc9fa7a5ec639c964eb172f8463379a4353ac40b3455e2d4
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_navfndijkstra_pstmo.json,office_long_diagonal,NavFnDijkstra,pstmo,True,62.106,60.792,1.314,12.530416244220987,0.0495842780444393,0.0737994415915243,,,0.02072318245861887,0.058148421257792106,0,0,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,2ae314609a638c489b5c20d29c84b3535029d609789501cc717d45894179fd4c
office_maze,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/office_maze/office_long_diagonal_raw.json,office_long_diagonal,ThetaStar,raw,True,73.608,72.24300000000001,1.3649999999999949,12.584485353920321,0.04058848569022098,0.08433889708245002,,,0.013772285906486856,0.05644810452110695,0,0,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32
office_maze,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/office_maze/office_long_diagonal_simple.json,office_long_diagonal,ThetaStar,simple,True,61.386,60.027,1.3590000000000018,12.51232276643962,0.0523535914219249,0.09276293744543929,,,0.015095124641509972,0.041944240720293985,0,0,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,4de285d11a5a8f7253250bb43b7095ffc825f23fae9f2892b15d20bc1007b4e9
office_maze,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/office_maze/office_long_diagonal_savitzky_golay.json,office_long_diagonal,ThetaStar,savitzky_golay,True,70.605,69.22800000000001,1.3769999999999953,12.575286875400693,0.042459411060148486,0.08754051520979089,,,0.016162962883614476,0.04266928565084787,0,0,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,7fff9bd253840bbbc855af5d8ab2f93f727798800edfce20617c030969c69dec
office_maze,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/office_maze/office_long_diagonal_constrained.json,office_long_diagonal,ThetaStar,constrained,True,76.479,75.105,1.3739999999999952,12.601649395155304,0.0429978942169728,0.09279951660260499,,,0.015455723751955697,0.06947194490004846,0,0,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,5385fb1903e4fa96356104c5a6460a67f7440c12005ee66ed73645f45c7bd4f1
office_maze,2026-08-02 ThetaStar matrix,results/pstmo_execution_theta_star_20260802/office_maze/office_long_diagonal_pstmo.json,office_long_diagonal,ThetaStar,pstmo,True,64.146,62.751000000000005,1.394999999999996,12.521395159271997,0.04962631433626231,0.07983751491435576,,,0.011782867676062578,0.03627425315263765,0,0,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,c75c09f1ecebe5b292311260f4914d26473b924b989ebec90b32b2b0809a343b
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smac2d_raw.json,office_long_diagonal,Smac2D,raw,True,68.37,67.119,1.2510000000000048,12.682808365853928,0.036444609714590445,0.07320860118461225,,,0.01965949630039424,0.05978853182096291,0,0,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smac2d_simple.json,office_long_diagonal,Smac2D,simple,True,63.408,62.115,1.2929999999999993,12.597863702730352,0.05050671167955891,0.06850088824208067,,,0.024399639457912695,0.07266806827123296,0,0,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,4b776837a668961d60b8db6bd6c73962b30f42abfea625cf7d29408b306fcdf2
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smac2d_savitzky_golay.json,office_long_diagonal,Smac2D,savitzky_golay,True,67.17,65.90700000000001,1.262999999999991,12.693039425681782,0.0460635577863708,0.07001305647506928,,,0.021053697048153307,0.07005308886162423,0,0,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,3fc8df21ba9f21f9556fde6e3d7281f21b0bb180d75f334a93ce675dd0538650
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smac2d_constrained.json,office_long_diagonal,Smac2D,constrained,True,70.59,69.29400000000001,1.2959999999999923,12.759012497803399,0.03975196333021183,0.06581024965954851,,,0.020695076316143382,0.05582910559053208,0,0,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,778dc8a9eac4029ba43faccc1bc0e63fc1f4392cc455e0a4315fec5816e260bb
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smac2d_pstmo.json,office_long_diagonal,Smac2D,pstmo,True,56.559000000000005,55.176,1.3830000000000027,12.499156192611379,0.04660920990512648,0.07796459671480116,,,0.020914944715534543,0.053769274512950264,0,0,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,5930af5f169487f52f0595dab1bec2462068a78022ac6cf69488eca2bd890771
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smachybrid_raw.json,office_long_diagonal,SmacHybrid,raw,True,66.447,65.058,1.3889999999999958,12.592479485050879,0.03579929844553624,0.08883009923379692,,,0.024157247984028175,0.07155834570974116,0,0,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smachybrid_simple.json,office_long_diagonal,SmacHybrid,simple,True,57.192,55.896,1.2959999999999994,12.489815094922971,0.04251470848424782,0.07217562198020011,,,0.021433824915580234,0.048686929002859224,0,0,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,ba23ab191544ceec4c5031c19c43768e66a5e2e3820970e6b4c6e06a9c1d1ead
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smachybrid_savitzky_golay.json,office_long_diagonal,SmacHybrid,savitzky_golay,True,62.853,61.542,1.311,12.572033683815866,0.03170547468279883,0.07916146348258801,,,0.024839695809016155,0.06370337628129856,0,0,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,170fb3857e5b8429cc4f7d100d180acbaf49ec49bab22a4290e1e2b4d2758390
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smachybrid_constrained.json,office_long_diagonal,SmacHybrid,constrained,True,64.962,63.702000000000005,1.259999999999998,12.607641490823857,0.02218788768636099,0.06778493920755246,,,0.02338481123114649,0.07465469833433691,0,0,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,349244738a69c341a2138e5064e8b99fd786c183cb9cf79fb1625d5226517803
office_maze,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/office_maze/office_long_diagonal_smachybrid_pstmo.json,office_long_diagonal,SmacHybrid,pstmo,True,59.532000000000004,58.242000000000004,1.2899999999999991,12.487271792774312,0.041517154177160634,0.07328726720315404,,,0.016866763790697827,0.03570759796625691,0,0,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,8ba167b9c9755ecd81360c077059f0b12756de6ac317714c08c3d40b9c57064d
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfnastar_raw.json,cross_aisle_transfer,NavFnAStar,raw,True,45.159000000000006,43.794000000000004,1.365000000000002,7.664373584360093,0.040987482865763855,0.0983542041512484,,,0.03184386737011228,0.10281243972941197,0,0,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfnastar_simple.json,cross_aisle_transfer,NavFnAStar,simple,True,43.536,42.24,1.2959999999999994,7.646926051416533,0.03604833067368873,0.08400061176361029,,,0.029938771421762395,0.09609129859248136,0,0,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22,5e06220c8fce9e263a03d5ce5d6ed09d355bd7bcce5f048884a22584edd307be
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfnastar_savitzky_golay.json,cross_aisle_transfer,NavFnAStar,savitzky_golay,True,44.856,43.482,1.3740000000000023,7.668078369507729,0.03138313674252397,0.08780522633761023,,,0.03494846638615405,0.10773881183875575,0,0,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22,7b89ac287460b6c0addd02e0848a1ab94476db9b488016e324239a29bc3e1b86
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfnastar_constrained.json,cross_aisle_transfer,NavFnAStar,constrained,True,44.091,42.771,1.3200000000000003,7.660540578347182,0.02531211318941724,0.06945853719824813,,,0.03564784130200582,0.11492095238278668,0,0,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22,b282403e44244cdb8b39ad7523f6564fa58d7d13ab6c8d4d6e8fc04c27edf1c5
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfnastar_pstmo.json,cross_aisle_transfer,NavFnAStar,pstmo,True,41.307,40.071000000000005,1.235999999999997,7.600720991308071,0.02837178538903874,0.07834654509198336,,,0.027089902113130542,0.08070251133656994,0,0,05afec10d3c2ff3c78196a7bbc648e441c0f6c4b10ab67aea805f3e435f73f22,8c60b6cfb3c26eedd8687e6d6c799502f6037ceac893b736137075c80d1b73c5
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfndijkstra_raw.json,cross_aisle_transfer,NavFnDijkstra,raw,True,43.689,42.381,1.3079999999999998,7.507412912370708,0.03345744401480232,0.08279595785513662,,,0.019475607517302176,0.0646144842474868,0,0,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfndijkstra_simple.json,cross_aisle_transfer,NavFnDijkstra,simple,True,42.642,41.28,1.3620000000000019,7.488753804719777,0.03086625935466571,0.09085489045644535,,,0.02318997538628942,0.05059754586213216,0,0,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1,1e4987d2352731ff398594809fd293d22a5a006922a797b0e8d6f88b6c7b2c0b
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfndijkstra_savitzky_golay.json,cross_aisle_transfer,NavFnDijkstra,savitzky_golay,True,43.002,41.652,1.3500000000000014,7.510432878032666,0.03270333922002,0.08289229510412721,,,0.022095672758356343,0.04542878517101498,0,0,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1,21ba3e644fd6352036f94ca77ca04f3eb92e626457b8bc087fc3e19bb075b4cf
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfndijkstra_constrained.json,cross_aisle_transfer,NavFnDijkstra,constrained,True,43.671,42.411,1.259999999999998,7.502923412625731,0.0413254573337191,0.07152796312819687,,,0.02113698818490226,0.04887454637021745,0,0,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1,61957268e24a970fa1f77f6ae7c6a2cbf54d499893021aeb94aa2c8fb864d538
warehouse_cross_aisles,2026-08-03 four-planner matrix,results/pstmo_execution_full_20260803/warehouse_cross_aisles/cross_aisle_transfer_navfndijkstra_pstmo.json,cross_aisle_transfer,NavFnDijkstra,pstmo,True,39.069,37.719,1.3500000000000014,7.40886303331014,0.02898538754416145,0.07313846739483543,,,0.018232536034244136,0.03653104997812927,0,0,5c3c27c882642aa407d8b0c199a5609a6f0426a36597bd477de1765e5c78afb1,09f6f8f4c79be95645bcea09e4163200f82ec225ac884f751236bb496ae74b77
