algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,13.446621017463933,0.03726901794175667,0.015046485171822402,,0.47738227759000346,0.2474873771031409,0.2474873771031409,0,245,,,,,,,,,,,,,11.860048550582768,pivot_g2_fixed,0.05,236,475c33d36e659a07750cdc40f2ebf27677aff372c6f1e4c5154d617a93ccc9d7,6.136890487377721,0,22,249,0.04,0.0395153,9,0,8,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.109586, 'selected_score': 1}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0483119, 'selected_score': 1}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.16963, 'selected_score': 0.933087}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.177579, 'selected_score': 1}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.124198, 'selected_score': 1}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0501807, 'selected_score': 1}]",7,0,63,none,6,1,0.6417256772159243,200,0.988848,236,1,"{'angular acceleration iteration did not converge': 5, 'transition would overlap an adjacent corner window': 34}",0.00239155,fixed,0.05,0.6417256772159243,24,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,6.407113104813283,5.499986675510484,6.1375436072488245,2,0.008027116999983264
0.009000000000000001,14.219060285349594,0.03726901794175667,0.014709589476584985,,0.5097596978720337,0.2474873771031409,0.25183981830182034,0,211,,,,,,,,,,,,,11.860048550582656,pivot_g2,0.05,202,3c80c403c72a7dc5f42e5273ce650a6206ddeca330ebecd66ea2d183c6ae8628,6.142787785001429,141,103,249,0.04,0.0395153,9,0,8,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00730574, 'trim_max': 0.109586, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.109586, 'selected_score': 0.0976242}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.44397, 'trim_min': 0.0332347, 'trim_max': 0.147552, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0.1, 'radius_max': 0.610831, 'trim_min': 0.024156, 'trim_max': 0.147552, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.202166, 'selected_trim': 0.0488352, 'selected_score': 0.63796}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.23826, 'trim_min': 0.0339261, 'trim_max': 0.420094, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.327653, 'selected_trim': 0.11116, 'selected_score': 0.660142}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.4194, 'trim_min': 0.0295966, 'trim_max': 0.420094, 'evaluations': 20, 'safe_feasible': 15, 'states': 6, 'selected_radius': 0.23194, 'selected_trim': 0.0686463, 'selected_score': 0.703663}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00827984, 'trim_max': 0.124198, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.29, 'selected_trim': 0.10681, 'selected_score': 0.121435}, {'index': 6, 'radius_min': 0.1, 'radius_max': 0.574563, 'trim_min': 0.0250903, 'trim_max': 0.14416, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.550835, 'selected_trim': 0.138206, 'selected_score': 0.439003}]",7,42,140,none,6,1,0.6417256772159236,200,0.443305,202,1,"{'angular acceleration iteration did not converge': 13, 'transition requires a reversing inner wheel': 12}",0.0100017,adaptive,0.05,0.6417256772159236,115,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.176288117637044,5.375954187557924,6.143448209693415,2,0.01544891200001075
0.006,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,6.40711,1,173,True,101.882,251,True,simple_default,simple,7.47568,177,True,4.808838692059182,adaptive_hybrid_fixed,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.009899550999762141
0.009000000000000001,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,7.17629,1,161,True,101.882,251,True,simple_default,simple,7.47568,177,True,4.808838692059182,adaptive_hybrid,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.03455493599994952
0.0,56.016010192764995,1.942890293094024e-16,3.8591318507370155e-17,,0.29235103655850236,0.16464466339406925,0.18825146149581692,0,207,,,,,,,,,,,,,13.692591494588108,raw,0.05,178,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,4.898626163389801,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,100,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,56.016010192764995,13.692591494588108,4.898626163389801,1,0.003995014999873092
0.0,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,,,,,,,,,,,,,5.439491190921189,simple,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.0052119759998277004
0.0,25.41725570177771,0.006796336807282287,0.0018544173596532797,,0.3139411414730576,0.2146446641391273,0.23390290478282266,0,222,,,,,,,,,,,,,9.263667605753264,savitzky_golay,0.05,178,5fec2e6a6bf48c290fb4fba8d7d179502759808917945b1bbab28f223707e214,4.8808198281131165,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,25.41725570177771,9.263667605753264,4.8808198281131165,1,0.005015467000248464
0.012,33.51230520289778,0.02145312925910048,0.009114455385845125,,0.3152152046548254,0.2146446641391273,0.23390290478282266,0,226,,,,,,,,,,,,,10.29485625071809,constrained,0.05,178,7a3d62b031ed52ee6b2db79f53653d67c14dd0712b86b3c65d6071638559badf,4.896609682882566,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,100,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,33.51230520289778,10.29485625071809,4.896609682882566,1,0.017862099000012677
0.003,12.749752522545949,0.01910768913226483,0.006189945629510567,,0.31062580336839063,0.25619225950049973,0.25619225950049973,0,179,,,,,,,,,,,,,13.113332427280556,pivot_g2_fixed,0.05,169,7fb02e94e379a1ea9cdc6bde15abe8b588d59a1fffdf0f1107edb40b07189509,4.8738667220114005,0,21,178,0.04,0.0249778,8,0,6,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0838051, 'selected_score': 0.906822}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0740637, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0914481, 'selected_score': 0.9}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.097817, 'selected_score': 0.775757}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0398321, 'selected_score': 0.979431}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",6,0,54,none,5,1,0.7248713248620096,200,0.912402,169,1,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 30}",0.00174023,fixed,0.05,0.7248713248620096,21,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,4.134134658121602,3.768348381798111,4.87495919901797,2,0.006093466000038461
,,,,"smoothing failed: status=6, code=504, message=''",,,,,,,,,,,,,,,,,,,pivot_g2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,False,,,,,
0.003,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,4.13413,1,173,True,56.016,251,True,simple_default,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid_fixed,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.006247554999845306
0.009000000000000001,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,,0,,False,56.016,251,True,pivot_unsafe,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.013267935999920155
0.0,187.9930895762142,4.440892098500626e-16,4.549597709532035e-17,,0.4195760177342491,0.11464466264901119,0.2146446641391273,0,560,,,,,,,,,,,,,26.757635456353658,raw,0.05,506,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,13.78972620938836,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,279,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,187.9930895762142,26.757635456353658,13.78972620938836,1,0.008025462000205152
0.003,34.53297427789828,0.026260377429877302,0.004424994464914378,,0.39878170681533665,0.11464466264901119,0.17964538882206538,0,586,,,,,,,,,,,,,11.078901839792483,simple,0.05,506,1df1baab3724a0aabda280cdda61bc3147cbbb5859f2dfb38ac9707876c31965,13.673109637620023,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,275,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,34.53297427789828,11.078901839792483,13.673109637620023,1,0.010290026000348007
0.0,112.79914351860997,0.016995404203328235,0.001626934761234631,,0.3790888721878914,0.11464466264901119,0.16464466339406925,0,684,,,,,,,,,,,,,25.764838024305742,savitzky_golay,0.05,506,694db2d9a577de1b89003e78cc47a30e7824b0f43c4481d2e75ab432c4ea9af7,13.75147763975927,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,277,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,112.79914351860997,25.764838024305742,13.75147763975927,1,0.010198954999850685
0.033,125.60089365493104,0.020279993460446732,0.007716415862072204,,0.385627946495039,0.11464466264901119,0.1842352942480662,0,674,,,,,,,,,,,,,19.113638337701747,constrained,0.05,506,95d6f71c01fe7413bb4ce27ca7c74717c39e4726d88b8112ffd35f46f9f30677,13.785180259045529,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,278,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,125.60089365493104,19.113638337701747,13.785180259045529,1,0.03984154799991302
0.006,77.49780738334142,0.0374509777760731,0.012153102347338119,,0.3599173402893598,0.11464466264901119,0.17677669793081488,0,545,,,,,,,,,,,,,17.66404115480384,pivot_g2_fixed,0.05,456,6b1f67d5f6be0e31b7360583d48e871ff975d1d2475524ec30fcf7131d7e57c6,13.727154914602112,0,37,506,0.04,0.0376056,20,0,18,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.139972, 'selected_score': 1}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.15413, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.126824, 'selected_score': 0.753153}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0633443, 'selected_score': 1}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0642418, 'selected_score': 1}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0750108, 'selected_score': 1}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0602578, 'selected_score': 1}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.209109, 'selected_score': 1}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0595317, 'selected_score': 1}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0470663, 'selected_score': 1}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 17, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",18,0,162,none,10,8,0.9533278747599785,200,0.975315,456,8,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 114}",0.0045703,fixed,0.05,6.4543949215015415,42,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,277,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,10.625379918545164,5.6658010582696985,13.74957698192268,9,0.013629643000058422
,,,,"smoothing failed: status=6, code=504, message=''",,,,,,,,,,,,,,,,,,,pivot_g2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,False,,,,,
0.006,34.53297427789828,0.026260377429877302,0.004424994464914378,,0.39878170681533665,0.11464466264901119,0.17964538882206538,0,586,10.6254,8,253,True,187.993,253,True,simple_default,simple,34.533,253,True,11.078901839792483,adaptive_hybrid_fixed,0.05,506,1df1baab3724a0aabda280cdda61bc3147cbbb5859f2dfb38ac9707876c31965,13.673109637620023,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,275,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,34.53297427789828,11.078901839792483,13.673109637620023,1,0.016243459999714105
0.015000000000000001,34.53297427789828,0.026260377429877302,0.004424994464914378,,0.39878170681533665,0.11464466264901119,0.17964538882206538,0,586,,0,,False,187.993,253,True,pivot_unsafe,simple,34.533,253,True,11.078901839792483,adaptive_hybrid,0.05,506,1df1baab3724a0aabda280cdda61bc3147cbbb5859f2dfb38ac9707876c31965,13.673109637620023,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,275,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,34.53297427789828,11.078901839792483,13.673109637620023,1,0.0278066190003301
0.003,114.07799230932281,8.881784197001252e-16,7.708158140919718e-17,,0.4430888234586087,0.16464466339406925,0.21959563989254183,0,577,,,,,,,,,,,,,22.591838124856753,raw,0.05,540,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,13.80360216769975,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,278,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,114.07799230932281,22.591838124856753,13.80360216769975,1,0.008520517000306427
0.0,10.194391959485596,0.023299547750957137,0.004034823867096978,,0.42606444271849353,0.11464466264901119,0.2808724311428359,0,550,,,,,,,,,,,,,4.631502616760801,simple,0.05,540,c1c04dc57b73064775fbe1d86e336cc4afe25c0911e5173959fde1156a5dd5c2,13.710610734921937,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,276,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,10.194391959485596,4.631502616760801,13.710610734921937,1,0.01165388300023551
0.0,28.72118835875235,0.015350859228751589,0.0018512917965033868,,0.42293845545576375,0.11464466264901119,0.26878279146075923,0,582,,,,,,,,,,,,,8.142421622373348,savitzky_golay,0.05,540,b8525712860e93d178f2bee850aaee46558e1eabd1c41e0be07f8efd8707d5fe,13.75770636761325,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,277,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,28.72118835875235,8.142421622373348,13.75770636761325,1,0.011041703000046255
0.033,59.0503868779406,0.01730176934455967,0.002086209952707377,,0.41823258831455384,0.16464466339406925,0.26464466488418537,0,603,,,,,,,,,,,,,16.062169085479912,constrained,0.05,540,29ef1d90e9b834fd891c0954b9a2350429393ba85790b9a20deeb7980dc03db3,13.788475588967437,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,278,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,59.0503868779406,16.062169085479912,13.788475588967437,1,0.045195782000064355
