algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,3.3377811578908254,4.440892098500626e-16,1.0545213144703536e-16,,0.3887562814819398,0.2146446641391273,0.2146446641391273,0,170,,,,,,,,,,,,,1.9823497610135272,raw,0.05,87,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,4.524649726451205,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.3377811578908254,1.9823497610135272,4.524649726451205,1,0.003276152000125876
0.0,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,,,,,,,,,,,,,1.7275047739181377,simple,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.006821945999945456
0.0,3.058659491057536,0.0019007575429937456,0.0005472937581620507,,0.3845326319921967,0.2146446641391273,0.2146446641391273,0,168,,,,,,,,,,,,,1.918955397252621,savitzky_golay,0.05,87,fb94b04ca4da7748125aae962738f06f37cb5e234e1788ef0b592fe3abcd199b,4.523451701805189,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.058659491057536,1.918955397252621,4.523451701805189,1,0.006991956000092614
0.006,3.5968499281616917,0.030988950650490305,0.009983815360453162,,0.39666523597791464,0.23390290478282266,0.2474873771031409,0,164,,,,,,,,,,,,,2.400994755045686,constrained,0.05,87,692e17fba85de893327488d6efec60f7264ec4762b66f1b88726f76d8bda40b5,4.551875262845162,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,93,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.5968499281616917,2.400994755045686,4.551875262845162,1,0.008812712999770156
0.0,2.6655412344625593,0.05670912370687475,0.027313144882754027,,0.3420940101783674,0.16464466339406925,0.16587571966859002,0,165,,,,,,,,,,,,,2.949548202486093,pivot_g2_fixed,0.05,160,8d6960bd3410c297597e613e7706c8c452727527f819ce34dc4fb9557f4ab8e5,4.475254041678693,0,14,"[[-5, -3], [-4.3, -2.81027], [-3.20015, -2.78202], [-2.86137, -2.63051], [-2, -0.5]]",87,0.075,0.0567345,5,0,4,"[{'index': 0, 'x': -4.3, 'y': -2.81027, 'turn_angle': -0.239013, 'incoming_length': 0.725257, 'outgoing_length': 1.10021, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.180118, 'selected_score': 1}, {'index': 1, 'x': -3.20015, 'y': -2.78202, 'turn_angle': 0.394876, 'incoming_length': 1.10021, 'outgoing_length': 0.371113, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.150033, 'selected_score': 0.97931}, {'index': 2, 'x': -2.86137, 'y': -2.63051, 'turn_angle': 0.766035, 'incoming_length': 0.371113, 'outgoing_length': 2.29805, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.161166, 'selected_score': 0.75}]",3,0,27,none,3,0,0.0,200,0.90977,160,0,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 9}",0.00200498,fixed,0.05,,0,17,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.6655412344625593,2.949548202486093,4.475254041678693,1,0.011478966000140645
0.006,8.016730122111811,0.056371578965913036,0.027448731634657737,,0.3308073387305651,0.16464466339406925,0.17259297071591564,0,187,,,,,,,,,,,,,11.936777084350922,pivot_g2,0.05,174,f624bf75a4509af223f90c5844603dc4ec8481c66802b185780f032f9bcb9129,4.4834049290147275,44,47,"[[-5, -3], [-4.3, -2.81027], [-3.20015, -2.78202], [-2.86137, -2.63051], [-2, -0.5]]",87,0.075,0.0567345,5,0,4,"[{'index': 0, 'x': -4.3, 'y': -2.81027, 'turn_angle': -0.239013, 'incoming_length': 0.725257, 'outgoing_length': 1.10021, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0120079, 'trim_max': 0.180118, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.180118, 'selected_score': 0.202392}, {'index': 1, 'x': -3.20015, 'y': -2.78202, 'turn_angle': 0.394876, 'incoming_length': 1.10021, 'outgoing_length': 0.371113, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0200044, 'trim_max': 0.300067, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.300067, 'selected_score': 0.31473}, {'index': 2, 'x': -2.86137, 'y': -2.63051, 'turn_angle': 0.766035, 'incoming_length': 0.371113, 'outgoing_length': 2.29805, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 0.921068, 'trim_min': 0.0402916, 'trim_max': 0.371113, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",3,18,60,none,2,1,0.7660350404653318,200,0.258561,174,1,"{'angular acceleration iteration did not converge': 5, 'transition requires a reversing inner wheel': 4}",0.0057045,adaptive,0.05,,0.7660350404653318,51,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,0.4405607659856801,0.7738047656825354,4.486018688363547,2,0.010456519999934244
0.003,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,2.66554,0,253,True,3.33778,202,True,simple_default,simple,2.16632,221,True,1.7275047739181377,adaptive_hybrid_fixed,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.008987258999695769
0.006,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,0.440561,1,253,True,3.33778,202,True,simple_default,simple,2.16632,221,True,1.7275047739181377,adaptive_hybrid,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.010128168999926856
0.0,4.2484532275727696e-13,0.0,0.0,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.247165066543833e-06,raw,0.05,85,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,4.2484532275727696e-13,2.247165066543833e-06,7.2999999478459365,1,0.005641156000365299
0.003,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.5308786177902326e-07,simple,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.006618409000111569
0.0,5.498033751766945e-14,5.1373807430366014e-09,6.055656340844264e-10,,0.7139623803029546,0.6447181959844944,0.7146446715897079,0,170,,,,,,,,,,,,,6.31828132346215e-07,savitzky_golay,0.05,85,764f6cca17e7749f0c1192533bf60abd4bce23e3bac595918d976e442ed0626c,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.498033751766945e-14,6.31828132346215e-07,7.2999999478459365,1,0.007136865999655129
0.0,4.2484532275727696e-13,0.0,0.0,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.247165066543833e-06,constrained,0.05,85,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,4.2484532275727696e-13,2.247165066543833e-06,7.2999999478459365,1,0.00678917300001558
0.0,5.688865484455407e-26,1.4697035588540075e-08,8.483502501949878e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",85,0.075,1.47529e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000234384,fixed,0.05,,0,0,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.00761644400017758
0.0,5.688865484455407e-26,1.4697035588540075e-08,8.483502501949878e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",85,0.075,1.47529e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000206447,adaptive,0.05,,0,0,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.009964752000087174
0.0,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,5.68887e-26,0,0,True,4.24845e-13,0,True,simple_default,simple,8.52244e-15,0,True,2.5308786177902326e-07,adaptive_hybrid_fixed,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.007658791999801906
0.003,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,5.68887e-26,0,0,True,4.24845e-13,0,True,simple_default,simple,8.52244e-15,0,True,2.5308786177902326e-07,adaptive_hybrid,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.007090235000305256
0.0,10.701064854498364,2.220446049250313e-16,7.751710408992441e-17,,0.3530478176572664,0.23390290478282266,0.24477048263907725,0,117,,,,,,,,,,,,,4.339787634288759,raw,0.05,48,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,3.9425120902310304,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,80,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,10.701064854498364,4.339787634288759,3.9425120902310304,1,0.002716794000207301
0.0,3.5425816126300504,0.06262352715427047,0.03135110978049101,,0.3448134747343322,0.18825146149581692,0.2146446641391273,0,98,,,,,,,,,,,,,2.55736709717127,simple,0.05,48,4c0e4fd61b75e32c48ef9021db3e388be2a40cab5505435a954782f7bc1e2a58,3.7993874366911595,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,3.5425816126300504,2.55736709717127,3.7993874366911595,1,0.00663254799974311
0.0,8.137951211049085,0.011974109838740305,0.004123207830682587,,0.3531910449375598,0.23390290478282266,0.2474873771031409,0,104,,,,,,,,,,,,,3.948387720140495,savitzky_golay,0.05,48,1de587556f40f2f186221ac35231f326a976de3e794414459bb1bde50cbb7df5,3.924684434077431,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,80,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.137951211049085,3.948387720140495,3.924684434077431,1,0.005878848000065773
0.006,8.584846509277577,0.02212138291445577,0.00944833448166121,,0.3620017663856953,0.2474873771031409,0.2474873771031409,0,101,,,,,,,,,,,,,4.176405370804026,constrained,0.05,48,40c1f1fe82024f9fc7dbb0be110684ddd0e73687297c694ce8945ba5da7a3fe0,3.9512465904845357,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,81,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.584846509277577,4.176405370804026,3.9512465904845357,1,0.02430187899972225
0.003,5.501674202254125,0.06845579640305399,0.033547138245777215,,0.31174506760434306,0.17677669793081488,0.18825146149581692,0,183,,,,,,,,,,,,,2.287807846054637,pivot_g2_fixed,0.05,179,8cb5f451cf956ab80bb75a4464ef671110b9ab5415bc3561e6b68161f8f5ea9c,3.8210243660469407,0,21,"[[-5, -1.8], [-4.69378, -1.6275], [-4.32487, -0.909714], [-3.24276, -0.803947], [-2.83724, -0.953566], [-2.25681, -1.6878], [-2, -1.8]]",48,0.075,0.060374,7,0,6,"[{'index': 0, 'x': -4.69378, 'y': -1.6275, 'turn_angle': 0.583012, 'incoming_length': 0.351464, 'outgoing_length': 0.807037, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.150027, 'selected_score': 0.931833}, {'index': 1, 'x': -4.32487, 'y': -0.909714, 'turn_angle': -0.998608, 'incoming_length': 0.807037, 'outgoing_length': 1.08726, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.327239, 'selected_score': 0.85}, {'index': 2, 'x': -3.24276, 'y': -0.803947, 'turn_angle': -0.450894, 'incoming_length': 1.08726, 'outgoing_length': 0.432241, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.172009, 'selected_score': 0.824441}, {'index': 3, 'x': -2.83724, 'y': -0.953566, 'turn_angle': -0.548394, 'incoming_length': 0.432241, 'outgoing_length': 0.935949, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.168769, 'selected_score': 0.95991}, {'index': 4, 'x': -2.25681, 'y': -1.6878, 'turn_angle': 0.489947, 'incoming_length': 0.935949, 'outgoing_length': 0.280251, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.124997, 'selected_score': 0.901143}]",5,0,45,none,5,0,0.0,200,0.893465,179,0,{'transition would overlap an adjacent corner window': 21},0.00207026,fixed,0.05,,0,24,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,5.501674202254125,2.287807846054637,3.8210243660469407,1,0.008813221999844245
0.009000000000000001,8.283484819109315,0.059372048419742876,0.03165707731937681,,0.3812490042068128,0.18825146149581692,0.18825146149581692,0,226,,,,,,,,,,,,,5.116089509772644,pivot_g2,0.05,222,e2027010b986993f2faa4b2118e9d7a1bee29d4101c150626dbcbb552c5ab523,3.8402634964556515,76,83,"[[-5, -1.8], [-4.69378, -1.6275], [-4.32487, -0.909714], [-3.24276, -0.803947], [-2.83724, -0.953566], [-2.25681, -1.6878], [-2, -1.8]]",48,0.075,0.060374,7,0,6,"[{'index': 0, 'x': -4.69378, 'y': -1.6275, 'turn_angle': 0.583012, 'incoming_length': 0.351464, 'outgoing_length': 0.807037, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.17134, 'trim_min': 0.0300054, 'trim_max': 0.351464, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.17134, 'selected_trim': 0.351464, 'selected_score': 0.430753}, {'index': 1, 'x': -4.32487, 'y': -0.909714, 'turn_angle': -0.998608, 'incoming_length': 0.807037, 'outgoing_length': 1.08726, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.47972, 'trim_min': 0.0545399, 'trim_max': 0.807037, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.237972, 'selected_trim': 0.12979, 'selected_score': 0.819137}, {'index': 2, 'x': -3.24276, 'y': -0.803947, 'turn_angle': -0.450894, 'incoming_length': 1.08726, 'outgoing_length': 0.432241, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0229346, 'trim_max': 0.344018, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.45, 'selected_trim': 0.103206, 'selected_score': 0.568076}, {'index': 3, 'x': -2.83724, 'y': -0.953566, 'turn_angle': -0.548394, 'incoming_length': 0.432241, 'outgoing_length': 0.935949, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0281282, 'trim_max': 0.421923, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.24, 'selected_trim': 0.0675077, 'selected_score': 0.716419}, {'index': 4, 'x': -2.25681, 'y': -1.6878, 'turn_angle': 0.489947, 'incoming_length': 0.935949, 'outgoing_length': 0.280251, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.12103, 'trim_min': 0.0249995, 'trim_max': 0.280251, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.12103, 'selected_trim': 0.280251, 'selected_score': 0.328287}]",5,30,100,none,5,0,0.0,200,0.572534,222,0,"{'angular acceleration iteration did not converge': 2, 'transition requires a reversing inner wheel': 10}",0.00910389,adaptive,0.05,,0,88,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.283484819109315,5.116089509772644,3.8402634964556515,1,0.013633587000185798
0.003,3.5425816126300504,0.06262352715427047,0.03135110978049101,,0.3448134747343322,0.18825146149581692,0.2146446641391273,0,98,5.50167,0,221,True,10.7011,177,True,simple_default,simple,3.54258,221,True,2.55736709717127,adaptive_hybrid_fixed,0.05,48,4c0e4fd61b75e32c48ef9021db3e388be2a40cab5505435a954782f7bc1e2a58,3.7993874366911595,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,3.5425816126300504,2.55736709717127,3.7993874366911595,1,0.009857754000222485
0.009000000000000001,3.5425816126300504,0.06262352715427047,0.03135110978049101,,0.3448134747343322,0.18825146149581692,0.2146446641391273,0,98,8.28348,0,221,True,10.7011,177,True,simple_default,simple,3.54258,221,True,2.55736709717127,adaptive_hybrid,0.05,48,4c0e4fd61b75e32c48ef9021db3e388be2a40cab5505435a954782f7bc1e2a58,3.7993874366911595,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,3.5425816126300504,2.55736709717127,3.7993874366911595,1,0.01636594100000366
0.0,7.557255929566905,2.220446049250313e-16,4.317297346741958e-17,,0.4041821143604105,0.1449222268733815,0.16464466339406925,0,101,,,,,,,,,,,,,4.339825420415691,raw,0.05,43,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,3.5132420037863232,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,7.557255929566905,4.339825420415691,3.5132420037863232,1,0.004071595999903366
0.0,1.85569023680466,0.045360915153128206,0.02335757388828443,,0.38354190740868377,0.11464466264901119,0.11464466264901119,0,88,,,,,,,,,,,,,1.7470969205435822,simple,0.05,43,edd28eb5b3148f706ada327b6b98541373bb187bcf7ca14306d3ef7f173ae78f,3.4377502496232837,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,70,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,1.85569023680466,1.7470969205435822,3.4377502496232837,1,0.008088265999958821
0.0,4.3975871779281235,0.013912407150887623,0.004279927278125196,,0.39542810070668116,0.1449222268733815,0.16464466339406925,0,87,,,,,,,,,,,,,3.3733527335759312,savitzky_golay,0.05,43,ffc027cbc9d88e2a123906f3fc9ce587815fb369889b712226d363bb72b00db3,3.499913916483623,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,4.3975871779281235,3.3733527335759312,3.499913916483623,1,0.007063454999752139
0.003,5.527942723911027,0.03334947790112414,0.015485083580967934,,0.39058368915163805,0.16464466339406925,0.16464466339406925,0,93,,,,,,,,,,,,,3.2755057368849925,constrained,0.05,43,754d1a3436d77c4f5423708a47ad0a717e7fa3890842bb88895792e73c9c8f3b,3.539131586110995,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,5.527942723911027,3.2755057368849925,3.539131586110995,1,0.010775220000141417
