algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_candidate_time_budget_s,hybrid_maximum_center_cost,hybrid_pivot_energy,hybrid_pivot_maneuver_effort,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_path_length_m,hybrid_pivot_pivot_rotation_rad,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_maneuver_effort,hybrid_raw_max_cost,hybrid_raw_path_length_m,hybrid_raw_pivot_rotation_rad,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_maneuver_effort,hybrid_simple_max_cost,hybrid_simple_path_length_m,hybrid_simple_pivot_rotation_rad,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.024,31.021503674468235,0.07567643467483338,0.03555683125629908,,0.4058999602437388,0.2146446641391273,0.23390290478282266,0,619,,,,,,,,,,,,,,,,,,,,,,,,18.569974351669035,pivot_g2,0.05,594,e877a0ea9651de94c3e559c0647f3dab2c00f4ef8352a475a5ef10b4f5da72b1,14.406461919562608,246,161,"[[-5, -3], [-3.29491, -2.40138], [-2.6029, -2.31416], [-2.29474, -2.07297], [-1.90085, -1.49565], [-1.80084, 1.91839], [-1.52432, 2.2089], [-0.478377, 2.49191], [0.187938, 3.35943], [1.22749, 3.42502], [4.25, 3.3], [4.37941, 3.15618], [4.6, 3.2], [5, 3]]",576,0.075,0.0724898,0.15,0,14,0,13,"[{'index': 0, 'x': -3.29491, 'y': -2.40138, 'turn_angle': -0.212255, 'incoming_length': 1.80711, 'outgoing_length': 0.697489, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0106528, 'trim_max': 0.159792, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.159792, 'selected_score': 0.17747}, {'index': 1, 'x': -2.6029, 'y': -2.31416, 'turn_angle': 0.538724, 'incoming_length': 0.697489, 'outgoing_length': 0.391322, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.41747, 'trim_min': 0.0276071, 'trim_max': 0.391322, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.363493, 'selected_trim': 0.10035, 'selected_score': 0.611929}, {'index': 2, 'x': -2.29474, 'y': -2.07297, 'turn_angle': 0.307962, 'incoming_length': 0.391322, 'outgoing_length': 0.698887, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.015521, 'trim_max': 0.232815, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.43, 'selected_trim': 0.22195, 'selected_score': 0.260703}, {'index': 3, 'x': -1.90085, 'y': -1.49565, 'turn_angle': 0.569445, 'incoming_length': 0.698887, 'outgoing_length': 3.41551, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0292674, 'trim_max': 0.439011, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.4475, 'selected_trim': 0.423646, 'selected_score': 0.321907}, {'index': 4, 'x': -1.80084, 'y': 1.91839, 'turn_angle': -0.731438, 'incoming_length': 3.41551, 'outgoing_length': 0.401072, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.04733, 'trim_min': 0.0382946, 'trim_max': 0.401072, 'evaluations': 20, 'safe_feasible': 15, 'states': 6, 'selected_radius': 0.289467, 'selected_trim': 0.11085, 'selected_score': 0.708981}, {'index': 5, 'x': -1.52432, 'y': 2.2089, 'turn_angle': -0.545826, 'incoming_length': 0.401072, 'outgoing_length': 1.08355, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.43293, 'trim_min': 0.0279897, 'trim_max': 0.401072, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.366586, 'selected_trim': 0.102606, 'selected_score': 0.6283}, {'index': 6, 'x': -0.478377, 'y': 2.49191, 'turn_angle': 0.651586, 'incoming_length': 1.08355, 'outgoing_length': 1.09388, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0337831, 'trim_max': 0.506746, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.506746, 'selected_score': 0.332281}, {'index': 7, 'x': 0.187938, 'y': 3.35943, 'turn_angle': -0.852821, 'incoming_length': 1.09388, 'outgoing_length': 1.04162, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0454284, 'trim_max': 0.681425, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.38, 'selected_trim': 0.172628, 'selected_score': 0.720708}, {'index': 8, 'x': 1.22749, 'y': 3.42502, 'turn_angle': -0.104348, 'incoming_length': 1.04162, 'outgoing_length': 3.02509, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00522216, 'trim_max': 0.0783324, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0783324, 'selected_score': 0.182435}, {'index': 9, 'x': 4.25, 'y': 3.3, 'turn_angle': -0.796735, 'incoming_length': 3.02509, 'outgoing_length': 0.193472, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.459695, 'trim_min': 0.042087, 'trim_max': 0.193472, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.279848, 'selected_trim': 0.11778, 'selected_score': 0.686641}, {'index': 10, 'x': 4.37941, 'y': 3.15618, 'turn_angle': 1.03417, 'incoming_length': 0.193472, 'outgoing_length': 0.224897, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.340204, 'trim_min': 0.0568695, 'trim_max': 0.193472, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'x': 4.6, 'y': 3.2, 'turn_angle': -0.659741, 'incoming_length': 0.224897, 'outgoing_length': 0.447214, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.656864, 'trim_min': 0.034238, 'trim_max': 0.224897, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.294902, 'selected_trim': 0.100969, 'selected_score': 0.587945}]",12,72,231,none,11,1,1.0341661587294653,252,0.474482,594,0,1,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 23}",0.0234771,adaptive,0.05,,1.0341661587294653,199,NavFnAStar,205fbc0df22e53322af4a20c383dcd007795a590a8574468dccee5198ca702f1,290,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,0,1,southwest_northeast_weave,True,14.018256253937906,4.161959974043275,14.408770014522792,2,0.03633974500007753
0.009000000000000001,21.03741951275711,0.027756766076937372,0.0052231126617240525,,0.4183228074960375,0.2146446641391273,0.2146446641391273,0,615,1.5,252,9.44457,16.6302,2,228,14.4023,1.8309,True,193.585,193.585,251,14.7539,0,True,simple_lower_peak_cost,simple,21.0374,21.0374,177,14.4742,0,True,8.422917101444716,adaptive_hybrid_fixed,0.05,576,be04384958d153fac47ea8564b0f92883f7d82efc62eaf7f5c5ba398848db0b1,14.4714288301535,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,205fbc0df22e53322af4a20c383dcd007795a590a8574468dccee5198ca702f1,291,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,0,1,southwest_northeast_weave,True,21.03741951275711,8.422917101444716,14.4714288301535,1,0.022085509000135062
0.024,21.03741951275711,0.027756766076937372,0.0052231126617240525,,0.4183228074960375,0.2146446641391273,0.2146446641391273,0,615,1.5,252,14.0183,18.077,1,228,14.4104,1.03417,True,193.585,193.585,251,14.7539,0,True,simple_lower_peak_cost,simple,21.0374,21.0374,177,14.4742,0,True,8.422917101444716,adaptive_hybrid,0.05,576,be04384958d153fac47ea8564b0f92883f7d82efc62eaf7f5c5ba398848db0b1,14.4714288301535,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,205fbc0df22e53322af4a20c383dcd007795a590a8574468dccee5198ca702f1,291,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,0,1,southwest_northeast_weave,True,21.03741951275711,8.422917101444716,14.4714288301535,1,0.05921924999984185
0.0,341.18157545594096,4.440892098500626e-16,6.322402491533278e-17,,0.45383965433110207,0.1449222268733815,0.2146446641391273,0,595,,,,,,,,,,,,,,,,,,,,,,,,88.4828358897395,raw,0.05,585,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,14.620836063355778,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,297,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,341.18157545594096,88.4828358897395,14.620836063355778,1,0.010609878000650497
0.0,208.76607238526918,0.015904094892419243,0.003705471515490122,,0.4253095309145093,0.10606601875848895,0.2146446641391273,0,624,,,,,,,,,,,,,,,,,,,,,,,,55.87798352328757,simple,0.05,585,eb0dd59edcdc528e862bba214f72c042af4a4286744c00a12d6c7a2c026b9fee,14.531002693499193,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,293,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,208.76607238526918,55.87798352328757,14.531002693499193,1,0.014886552000461961
0.0,268.3510301115907,0.006379957688475005,0.0012213151215156957,,0.41604094681524423,0.1449222268733815,0.2146446641391273,0,679,,,,,,,,,,,,,,,,,,,,,,,,45.4133626630733,savitzky_golay,0.05,585,df6f75257fa192b87fc45922987cbe76f6c0d03304bc6f6cc6e2036c0e5516c1,14.636660815574585,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,295,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,268.3510301115907,45.4133626630733,14.636660815574585,1,0.01239902199995413
0.036000000000000004,125.29061441389223,0.03937036382358697,0.009345704467608483,,0.39745629030821483,0.1449222268733815,0.18825146149581692,0,742,,,,,,,,,,,,,,,,,,,,,,,,25.622755482950303,constrained,0.05,585,557288204453ba396deea31fb1565a10ac746d28ea9b910414b4cc92ca848fcc,14.586722376468542,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,294,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,125.29061441389223,25.622755482950303,14.586722376468542,1,0.05132323199995881
0.006,2.562446530067919,0.07304184333790638,0.03628107243659725,,0.3733213234784449,0.16464466339406925,0.2146446641391273,0,513,,,,,,,,,,,,,,,,,,,,,,,,2.316886573935861,pivot_g2_fixed,0.05,503,bb7459da6035b474ac1166351d8742445de86b8e3450a90d4d778e4a50c0130a,14.374473502766264,0,38,"[[-5, 3], [-3.45901, 3.42176], [0.40224, 3.33573], [1.19439, 3.42029], [1.89889, 3.30393], [3.44465, 2.27527], [3.70575, 1.97388], [3.79786, 0.534412], [5, -3]]",585,0.075,0.0744762,0.15,0,9,0,8,"[{'index': 0, 'x': -3.45901, 'y': 3.42176, 'turn_angle': -0.289429, 'incoming_length': 1.59767, 'outgoing_length': 3.86221, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.2186, 'selected_score': 1}, {'index': 1, 'x': 0.40224, 'y': 3.33573, 'turn_angle': 0.128624, 'incoming_length': 3.86221, 'outgoing_length': 0.796647, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0966014, 'selected_score': 0.85}, {'index': 2, 'x': 1.19439, 'y': 3.42029, 'turn_angle': -0.270034, 'incoming_length': 0.796647, 'outgoing_length': 0.71405, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.203765, 'selected_score': 0.85}, {'index': 3, 'x': 1.89889, 'y': 3.30393, 'turn_angle': -0.423491, 'incoming_length': 0.71405, 'outgoing_length': 1.85675, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.26871, 'selected_score': 0.882}, {'index': 4, 'x': 3.44465, 'y': 2.27527, 'turn_angle': -0.269723, 'incoming_length': 1.85675, 'outgoing_length': 0.398757, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.169606, 'selected_score': 0.85}, {'index': 5, 'x': 3.70575, 'y': 1.97388, 'turn_angle': -0.649995, 'incoming_length': 0.398757, 'outgoing_length': 1.44241, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.168473, 'selected_score': 0.930196}, {'index': 6, 'x': 3.79786, 'y': 0.534412, 'turn_angle': 0.26395, 'incoming_length': 1.44241, 'outgoing_length': 3.73326, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.19912, 'selected_score': 1}]",7,0,63,none,7,0,0.0,252,0.908885,503,0,0,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 7}",0.00494962,fixed,0.05,,0,50,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,289,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,2.562446530067919,2.316886573935861,14.374473502766264,1,0.01617669500046759
0.012,3.1417282715171657,0.07304438800413098,0.03633652434995459,,0.37669425856273275,0.16464466339406925,0.2146446641391273,0,513,,,,,,,,,,,,,,,,,,,,,,,,3.5824230303824818,pivot_g2,0.05,503,f1912fb59dc7604e3dc0fb34c346822204c210120cba56d7da73f92c554018fd,14.376447691143856,192,102,"[[-5, 3], [-3.45901, 3.42176], [0.40224, 3.33573], [1.19439, 3.42029], [1.89889, 3.30393], [3.44465, 2.27527], [3.70575, 1.97388], [3.79786, 0.534412], [5, -3]]",585,0.075,0.0744762,0.15,0,9,0,8,"[{'index': 0, 'x': -3.45901, 'y': 3.42176, 'turn_angle': -0.289429, 'incoming_length': 1.59767, 'outgoing_length': 3.86221, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0145733, 'trim_max': 0.2186, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.2186, 'selected_score': 0.26321}, {'index': 1, 'x': 0.40224, 'y': 3.33573, 'turn_angle': 0.128624, 'incoming_length': 3.86221, 'outgoing_length': 0.796647, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00644009, 'trim_max': 0.0966014, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0966014, 'selected_score': 0.225896}, {'index': 2, 'x': 1.19439, 'y': 3.42029, 'turn_angle': -0.270034, 'incoming_length': 0.796647, 'outgoing_length': 0.71405, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0135843, 'trim_max': 0.203765, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.203765, 'selected_score': 0.286328}, {'index': 3, 'x': 1.89889, 'y': 3.30393, 'turn_angle': -0.423491, 'incoming_length': 0.71405, 'outgoing_length': 1.85675, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0214968, 'trim_max': 0.322452, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.322452, 'selected_score': 0.306706}, {'index': 4, 'x': 3.44465, 'y': 2.27527, 'turn_angle': -0.269723, 'incoming_length': 1.85675, 'outgoing_length': 0.398757, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0135685, 'trim_max': 0.203528, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.203528, 'selected_score': 0.255854}, {'index': 5, 'x': 3.70575, 'y': 1.97388, 'turn_angle': -0.649995, 'incoming_length': 0.398757, 'outgoing_length': 1.44241, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.18345, 'trim_min': 0.0336945, 'trim_max': 0.398757, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.316689, 'selected_trim': 0.106707, 'selected_score': 0.692839}, {'index': 6, 'x': 3.79786, 'y': 0.534412, 'turn_angle': 0.26395, 'incoming_length': 1.44241, 'outgoing_length': 3.73326, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0132747, 'trim_max': 0.19912, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.19912, 'selected_score': 0.230462}]",7,42,131,none,7,0,0.0,252,0.323042,503,0,0,"{'angular acceleration iteration did not converge': 11, 'transition requires a reversing inner wheel': 8}",0.00910071,adaptive,0.05,,0,112,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,289,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,3.1417282715171657,3.5824230303824818,14.376447691143856,1,0.021980554000037955
0.006,2.562446530067919,0.07304184333790638,0.03628107243659725,,0.3733213234784449,0.16464466339406925,0.2146446641391273,0,513,1.5,252,2.56245,2.56245,0,228,14.3748,0,True,341.182,341.182,253,14.7742,0,True,pivot_lower_peak_cost,pivot_g2,208.766,208.766,253,14.5864,0,True,2.316886573935861,adaptive_hybrid_fixed,0.05,503,bb7459da6035b474ac1166351d8742445de86b8e3450a90d4d778e4a50c0130a,14.374473502766264,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,289,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,2.562446530067919,2.316886573935861,14.374473502766264,1,0.020337766999546147
0.012,3.1417282715171657,0.07304438800413098,0.03633652434995459,,0.37669425856273275,0.16464466339406925,0.2146446641391273,0,513,1.5,252,3.14173,3.14173,0,228,14.3768,0,True,341.182,341.182,253,14.7742,0,True,pivot_lower_peak_cost,pivot_g2,208.766,208.766,253,14.5864,0,True,3.5824230303824818,adaptive_hybrid,0.05,503,f1912fb59dc7604e3dc0fb34c346822204c210120cba56d7da73f92c554018fd,14.376447691143856,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,289,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,3.1417282715171657,3.5824230303824818,14.376447691143856,1,0.02328709500034165
0.0,29.16537196832729,4.440892098500626e-16,7.684823449138329e-17,,0.500180340590208,0.17079994476667312,0.2146446641391273,0,561,,,,,,,,,,,,,,,,,,,,,,,,11.019079025338687,raw,0.05,552,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,13.808504735892264,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,278,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,29.16537196832729,11.019079025338687,13.808504735892264,1,0.009957251999367145
0.003,5.75199170141444,0.015679252567843555,0.0022436238206389376,,0.4874461754682074,0.2146446641391273,0.2146446641391273,0,570,,,,,,,,,,,,,,,,,,,,,,,,3.1458841070678223,simple,0.05,552,37914b063c9424bd86637834139c5f9f10c6ccc8860d02569711a37c37f76099,13.780485295325404,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,277,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,5.75199170141444,3.1458841070678223,13.780485295325404,1,0.013177625999560405
0.0,14.07325277529279,0.006618950584877002,0.0008168389792134724,,0.49120991018498383,0.2146446641391273,0.2146446641391273,0,621,,,,,,,,,,,,,,,,,,,,,,,,7.267882072579004,savitzky_golay,0.05,552,7ce5f6986784b683a7be9671fb1dcbeba784f5495edd79e556791f024a817978,13.80130228139458,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,278,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,14.07325277529279,7.267882072579004,13.80130228139458,1,0.01201552000020456
0.039,28.935238993930728,0.04488104771181641,0.012745781883107482,,0.4764931453597009,0.2146446641391273,0.2146446641391273,0,609,,,,,,,,,,,,,,,,,,,,,,,,6.214147028368478,constrained,0.05,552,e0f71c6c2cb6f80226a0903a67531ad9c0eb26ab3a77695b2462d6b172d36f6d,13.844818936221596,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,278,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,28.935238993930728,6.214147028368478,13.844818936221596,1,0.048743783000645635
0.003,3.101657878777151,0.061410613696779824,0.02695395813525889,,0.3994463198793531,0.16464466339406925,0.17079994476667312,0,453,,,,,,,,,,,,,,,,,,,,,,,,2.3041672163208964,pivot_g2_fixed,0.05,438,e702ab6f08e79462da4673a83345dd4a9d898c6bd8e824b7bbc8e4730d041160,13.711779826162795,0,20,"[[-5, 0], [-3.77299, 3.18266], [-3.46045, 3.39754], [-2.9113, 3.41022], [1.61411, 3.36635], [3.57264, 2.16384], [5, 0]]",552,0.075,0.061426,0.15,0,7,0,6,"[{'index': 0, 'x': -3.77299, 'y': 3.18266, 'turn_angle': -0.600512, 'incoming_length': 3.41099, 'outgoing_length': 0.379279, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.154808, 'selected_score': 0.779735}, {'index': 1, 'x': -3.46045, 'y': 3.39754, 'turn_angle': -0.579235, 'incoming_length': 0.379279, 'outgoing_length': 0.549296, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.148998, 'selected_score': 0.777819}, {'index': 2, 'x': -2.9113, 'y': 3.41022, 'turn_angle': -0.0327729, 'incoming_length': 0.549296, 'outgoing_length': 4.52563, 'pivot_safe': True, 'pass_through': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 0, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'x': 1.61411, 'y': 3.36635, 'turn_angle': -0.540944, 'incoming_length': 4.52563, 'outgoing_length': 2.29823, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.4159, 'selected_score': 1}, {'index': 4, 'x': 3.57264, 'y': 2.16384, 'turn_angle': -0.437037, 'incoming_length': 2.29823, 'outgoing_length': 2.59221, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.333096, 'selected_score': 0.85}]",5,0,36,none,4,0,0.0,252,0.851889,438,1,0,{'transition would overlap an adjacent corner window': 10},0.00327195,fixed,0.05,,0,26,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,276,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,3.101657878777151,2.3041672163208964,13.711779826162795,1,0.014531617000102415
